Θユら戳,坝珇腹,戳る(秅),Θユ丁,Θユ基,Θユ计秖(B+S),る基,环る基,秨絃栋膙基 
20180330,TX     ,201804     ,205853,10942,2,-,-, 
20180330,TX     ,201804     ,205859,10942,2,-,-, 
20180330,TX     ,201804     ,205902,10943,2,-,-, 
20180330,TX     ,201804     ,205936,10942,2,-,-, 
20180330,TX     ,201804     ,205936,10942,2,-,-, 
20180330,TX     ,201804     ,205936,10942,2,-,-, 
20180330,TX     ,201804     ,205936,10942,2,-,-, 
20180330,TX     ,201804     ,210112,10942,2,-,-, 
20180330,TX     ,201804     ,210133,10942,2,-,-, 
20180330,TX     ,201804     ,210133,10942,2,-,-, 
20180330,TX     ,201804     ,210133,10942,4,-,-, 
20180330,TX     ,201804     ,210133,10942,2,-,-, 
20180330,TX     ,201804     ,210144,10942,2,-,-, 
20180330,TX     ,201804     ,210153,10942,2,-,-, 
20180330,TX     ,201804     ,210153,10942,2,-,-, 
20180330,TX     ,201804     ,210153,10942,2,-,-, 
20180330,TX     ,201804     ,210153,10942,2,-,-, 
20180330,TX     ,201804     ,210153,10942,2,-,-, 
20180330,TX     ,201804     ,210315,10941,2,-,-, 
20180330,TX     ,201804     ,210315,10941,2,-,-, 
20180330,TX     ,201804     ,210315,10941,2,-,-, 
20180330,TX     ,201804     ,210315,10941,4,-,-, 
20180330,TX     ,201804     ,210316,10941,2,-,-, 
20180330,TX     ,201804     ,210324,10941,6,-,-, 
20180330,TX     ,201804     ,210326,10941,2,-,-, 
20180330,TX     ,201804     ,210339,10941,2,-,-, 
20180330,TX     ,201804     ,210346,10941,2,-,-, 
20180330,TX     ,201804     ,210357,10941,2,-,-, 
20180330,TX     ,201804     ,210425,10941,2,-,-, 
20180330,TX     ,201804     ,210446,10941,4,-,-, 
20180330,TX     ,201804     ,210519,10941,2,-,-, 
20180330,TX     ,201804     ,210549,10941,2,-,-, 
20180330,TX     ,201804     ,210607,10940,2,-,-, 
20180330,TX     ,201804     ,210629,10940,2,-,-, 
20180330,TX     ,201804     ,210629,10940,2,-,-, 
20180330,TX     ,201804     ,210629,10940,2,-,-, 
20180330,TX     ,201804     ,210629,10940,2,-,-, 
20180330,TX     ,201804     ,210629,10940,2,-,-, 
20180330,TX     ,201804     ,210629,10940,2,-,-, 
20180330,TX     ,201804     ,210629,10940,4,-,-, 
20180330,TX     ,201804     ,210652,10940,2,-,-, 
20180330,TX     ,201804     ,210809,10940,2,-,-, 
20180330,TX     ,201804     ,210900,10940,6,-,-, 
20180330,TX     ,201804     ,210943,10941,2,-,-, 
20180330,TX     ,201804     ,210949,10940,2,-,-, 
20180330,TX     ,201804     ,211103,10941,2,-,-, 
20180330,TX     ,201804     ,211112,10941,6,-,-, 
20180330,TX     ,201804     ,211127,10941,2,-,-, 
20180330,TX     ,201804     ,211148,10941,2,-,-, 
20180330,TX     ,201804     ,211209,10941,2,-,-, 
20180330,TX     ,201804     ,211221,10941,2,-,-, 
20180330,TX     ,201804     ,211246,10940,2,-,-, 
20180330,TX     ,201804     ,211324,10940,2,-,-, 
20180330,TX     ,201804     ,211328,10940,2,-,-, 
20180330,TX     ,201804     ,211341,10940,2,-,-, 
20180330,TX     ,201804     ,211343,10940,2,-,-, 
20180330,TX     ,201804     ,211441,10940,2,-,-, 
20180330,TX     ,201804     ,211441,10940,2,-,-, 
20180330,TX     ,201804     ,211441,10940,2,-,-, 
20180330,TX     ,201804     ,211441,10940,4,-,-, 
20180330,TX     ,201804     ,211442,10940,2,-,-, 
20180330,TX     ,201804     ,211518,10940,2,-,-, 
20180330,TX     ,201804     ,211631,10940,4,-,-, 
20180330,TX     ,201804     ,211656,10940,2,-,-, 
20180330,TX     ,201804     ,211710,10940,2,-,-, 
20180330,TX     ,201804     ,211710,10940,2,-,-, 
20180330,TX     ,201804     ,211727,10940,2,-,-, 
20180330,TX     ,201804     ,211737,10940,2,-,-, 
20180330,TX     ,201804     ,211907,10940,2,-,-, 
20180330,TX     ,201804     ,211907,10940,2,-,-, 
20180330,TX     ,201804     ,211907,10940,2,-,-, 
20180330,TX     ,201804     ,211907,10940,2,-,-, 
20180330,TX     ,201804     ,211941,10940,2,-,-, 
20180330,TX     ,201804     ,212057,10940,2,-,-, 
20180330,TX     ,201804     ,212103,10940,2,-,-, 
20180330,TX     ,201804     ,212103,10940,2,-,-, 
20180330,TX     ,201804     ,212103,10940,2,-,-, 
20180330,TX     ,201804     ,212103,10940,2,-,-, 
20180330,TX     ,201804     ,212103,10940,2,-,-, 
20180330,TX     ,201804     ,212113,10940,2,-,-, 
20180330,TX     ,201804     ,212113,10940,2,-,-, 
20180330,TX     ,201804     ,212116,10939,4,-,-, 
20180330,TX     ,201804     ,212116,10939,2,-,-, 
20180330,TX     ,201804     ,212116,10939,2,-,-, 
20180330,TX     ,201804     ,212123,10939,2,-,-, 
20180330,TX     ,201804     ,212135,10939,2,-,-, 
20180330,TX     ,201804     ,212317,10939,2,-,-, 
20180330,TX     ,201804     ,212318,10939,2,-,-, 
20180330,TX     ,201804     ,212331,10939,2,-,-, 
20180330,TX     ,201804     ,212331,10939,2,-,-, 
20180330,TX     ,201804     ,212331,10939,2,-,-, 
20180330,TX     ,201804     ,212331,10939,2,-,-, 
20180330,TX     ,201804     ,212331,10939,2,-,-, 
20180330,TX     ,201804     ,212331,10939,2,-,-, 
20180330,TX     ,201804     ,212331,10939,2,-,-, 
20180330,TX     ,201804     ,212331,10939,6,-,-, 
20180330,TX     ,201804     ,212332,10939,14,-,-, 
20180330,TX     ,201804     ,212332,10939,28,-,-, 
20180330,TX     ,201804     ,212332,10939,2,-,-, 
20180330,TX     ,201804     ,212332,10939,10,-,-, 
20180330,TX     ,201804     ,212332,10939,2,-,-, 
20180330,TX     ,201804     ,212332,10939,2,-,-, 
20180330,TX     ,201804     ,212343,10939,2,-,-, 
20180330,TX     ,201804     ,212343,10939,2,-,-, 
20180330,TX     ,201804     ,212344,10939,2,-,-, 
20180330,TX     ,201804     ,212345,10939,2,-,-, 
20180330,TX     ,201804     ,212352,10939,6,-,-, 
20180330,TX     ,201804     ,212352,10939,2,-,-, 
20180330,TX     ,201804     ,212352,10939,2,-,-, 
20180330,TX     ,201804     ,212357,10939,10,-,-, 
20180330,TX     ,201804     ,212420,10939,2,-,-, 
20180330,TX     ,201804     ,212500,10939,2,-,-, 
20180330,TX     ,201804     ,212559,10939,2,-,-, 
20180330,TX     ,201804     ,212602,10939,2,-,-, 
20180330,TX     ,201804     ,212614,10939,2,-,-, 
20180330,TX     ,201804     ,212619,10938,2,-,-, 
20180330,TX     ,201804     ,212628,10939,2,-,-, 
20180330,TX     ,201804     ,212632,10939,2,-,-, 
20180330,TX     ,201804     ,212643,10939,2,-,-, 
20180330,TX     ,201804     ,212731,10939,2,-,-, 
20180330,TX     ,201804     ,212757,10939,2,-,-, 
20180330,TX     ,201804     ,212758,10938,2,-,-, 
20180330,TX     ,201804     ,212802,10938,2,-,-, 
20180330,TX     ,201804     ,212827,10938,2,-,-, 
20180330,TX     ,201804     ,212827,10938,2,-,-, 
20180330,TX     ,201804     ,212833,10938,2,-,-, 
20180330,TX     ,201804     ,212845,10938,2,-,-, 
20180330,TX     ,201804     ,212846,10938,4,-,-, 
20180330,TX     ,201804     ,212848,10939,4,-,-, 
20180330,TX     ,201804     ,212856,10938,6,-,-, 
20180330,TX     ,201804     ,212901,10939,6,-,-, 
20180330,TX     ,201804     ,212913,10939,2,-,-, 
20180330,TX     ,201804     ,212928,10939,2,-,-, 
20180330,TX     ,201804     ,212945,10939,2,-,-, 
20180330,TX     ,201804     ,213012,10939,2,-,-, 
20180330,TX     ,201804     ,213013,10938,2,-,-, 
20180330,TX     ,201804     ,213013,10938,2,-,-, 
20180330,TX     ,201804     ,213025,10939,30,-,-, 
20180330,TX     ,201804     ,213031,10939,2,-,-, 
20180330,TX     ,201804     ,213031,10939,2,-,-, 
20180330,TX     ,201804     ,213044,10939,2,-,-, 
20180330,TX     ,201804     ,213044,10939,4,-,-, 
20180330,TX     ,201804     ,213045,10940,10,-,-, 
20180330,TX     ,201804     ,213112,10940,2,-,-, 
20180330,TX     ,201804     ,213117,10939,2,-,-, 
20180330,TX     ,201804     ,213117,10939,2,-,-, 
20180330,TX     ,201804     ,213117,10939,2,-,-, 
20180330,TX     ,201804     ,213117,10939,2,-,-, 
20180330,TX     ,201804     ,213117,10939,2,-,-, 
20180330,TX     ,201804     ,213154,10939,2,-,-, 
20180330,TX     ,201804     ,213154,10939,2,-,-, 
20180330,TX     ,201804     ,213154,10939,6,-,-, 
20180330,TX     ,201804     ,213219,10939,8,-,-, 
20180330,TX     ,201804     ,213219,10939,2,-,-, 
20180330,TX     ,201804     ,213223,10939,8,-,-, 
20180330,TX     ,201804     ,213223,10939,2,-,-, 
20180330,TX     ,201804     ,213413,10940,30,-,-, 
20180330,TX     ,201804     ,213413,10940,2,-,-, 
20180330,TX     ,201804     ,213425,10940,2,-,-, 
20180330,TX     ,201804     ,213438,10940,2,-,-, 
20180330,TX     ,201804     ,213529,10940,2,-,-, 
20180330,TX     ,201804     ,213540,10941,2,-,-, 
20180330,TX     ,201804     ,213540,10941,2,-,-, 
20180330,TX     ,201804     ,213549,10941,2,-,-, 
20180330,TX     ,201804     ,213555,10940,2,-,-, 
20180330,TX     ,201804     ,213609,10941,4,-,-, 
20180330,TX     ,201804     ,213618,10941,2,-,-, 
20180330,TX     ,201804     ,213626,10941,2,-,-, 
20180330,TX     ,201804     ,213639,10941,2,-,-, 
20180330,TX     ,201804     ,213645,10941,2,-,-, 
20180330,TX     ,201804     ,213658,10941,6,-,-, 
20180330,TX     ,201804     ,213800,10941,2,-,-, 
20180330,TX     ,201804     ,213819,10942,6,-,-, 
20180330,TX     ,201804     ,213835,10942,2,-,-, 
20180330,TX     ,201804     ,213836,10942,2,-,-, 
20180330,TX     ,201804     ,213845,10942,4,-,-, 
20180330,TX     ,201804     ,213912,10942,2,-,-, 
20180330,TX     ,201804     ,213915,10942,4,-,-, 
20180330,TX     ,201804     ,213938,10941,4,-,-, 
20180330,TX     ,201804     ,214051,10941,2,-,-, 
20180330,TX     ,201804     ,214101,10941,2,-,-, 
20180330,TX     ,201804     ,214113,10942,2,-,-, 
20180330,TX     ,201804     ,214126,10942,2,-,-, 
20180330,TX     ,201804     ,214137,10942,2,-,-, 
20180330,TX     ,201804     ,214151,10942,2,-,-, 
20180330,TX     ,201804     ,214156,10942,2,-,-, 
20180330,TX     ,201804     ,214156,10942,4,-,-, 
20180330,TX     ,201804     ,214200,10942,2,-,-, 
20180330,TX     ,201804     ,214204,10942,2,-,-, 
20180330,TX     ,201804     ,214204,10942,4,-,-, 
20180330,TX     ,201804     ,214216,10942,2,-,-, 
20180330,TX     ,201804     ,214216,10942,2,-,-, 
20180330,TX     ,201804     ,214228,10943,2,-,-, 
20180330,TX     ,201804     ,214228,10943,2,-,-, 
20180330,TX     ,201804     ,214322,10943,4,-,-, 
20180330,TX     ,201804     ,214332,10943,2,-,-, 
20180330,TX     ,201804     ,214335,10943,2,-,-, 
20180330,TX     ,201804     ,214344,10943,2,-,-, 
20180330,TX     ,201804     ,214357,10943,2,-,-, 
20180330,TX     ,201804     ,214400,10943,2,-,-, 
20180330,TX     ,201804     ,214409,10943,4,-,-, 
20180330,TX     ,201804     ,214456,10942,2,-,-, 
20180330,TX     ,201804     ,214511,10942,2,-,-, 
20180330,TX     ,201804     ,214512,10942,2,-,-, 
20180330,TX     ,201804     ,214536,10943,2,-,-, 
20180330,TX     ,201804     ,214536,10942,2,-,-, 
20180330,TX     ,201804     ,214537,10943,44,-,-, 
20180330,TX     ,201804     ,214537,10943,8,-,-, 
20180330,TX     ,201804     ,214612,10943,4,-,-, 
20180330,TX     ,201804     ,214612,10943,2,-,-, 
20180330,TX     ,201804     ,214616,10944,6,-,-, 
20180330,TX     ,201804     ,214616,10944,2,-,-, 
20180330,TX     ,201804     ,214624,10944,2,-,-, 
20180330,TX     ,201804     ,214624,10944,2,-,-, 
20180330,TX     ,201804     ,214624,10944,6,-,-, 
20180330,TX     ,201804     ,214633,10944,2,-,-, 
20180330,TX     ,201804     ,214637,10944,2,-,-, 
20180330,TX     ,201804     ,214639,10944,2,-,-, 
20180330,TX     ,201804     ,214639,10944,2,-,-, 
20180330,TX     ,201804     ,214643,10944,2,-,-, 
20180330,TX     ,201804     ,214649,10944,2,-,-, 
20180330,TX     ,201804     ,214649,10944,4,-,-, 
20180330,TX     ,201804     ,214650,10944,2,-,-, 
20180330,TX     ,201804     ,214655,10944,20,-,-, 
20180330,TX     ,201804     ,214659,10944,2,-,-, 
20180330,TX     ,201804     ,214705,10945,2,-,-, 
20180330,TX     ,201804     ,214706,10944,2,-,-, 
20180330,TX     ,201804     ,214706,10943,2,-,-, 
20180330,TX     ,201804     ,214706,10943,2,-,-, 
20180330,TX     ,201804     ,214706,10943,4,-,-, 
20180330,TX     ,201804     ,214706,10943,2,-,-, 
20180330,TX     ,201804     ,214706,10943,2,-,-, 
20180330,TX     ,201804     ,214706,10943,6,-,-, 
20180330,TX     ,201804     ,214707,10944,2,-,-, 
20180330,TX     ,201804     ,214747,10945,2,-,-, 
20180330,TX     ,201804     ,214750,10945,4,-,-, 
20180330,TX     ,201804     ,214753,10945,4,-,-, 
20180330,TX     ,201804     ,214755,10945,2,-,-, 
20180330,TX     ,201804     ,214757,10944,4,-,-, 
20180330,TX     ,201804     ,214800,10945,2,-,-, 
20180330,TX     ,201804     ,214809,10945,4,-,-, 
20180330,TX     ,201804     ,214822,10945,12,-,-, 
20180330,TX     ,201804     ,214826,10945,6,-,-, 
20180330,TX     ,201804     ,214828,10945,2,-,-, 
20180330,TX     ,201804     ,214828,10945,8,-,-, 
20180330,TX     ,201804     ,214835,10945,2,-,-, 
20180330,TX     ,201804     ,214835,10945,8,-,-, 
20180330,TX     ,201804     ,214849,10945,2,-,-, 
20180330,TX     ,201804     ,214853,10945,2,-,-, 
20180330,TX     ,201804     ,214855,10945,2,-,-, 
20180330,TX     ,201804     ,214858,10945,2,-,-, 
20180330,TX     ,201804     ,214902,10945,2,-,-, 
20180330,TX     ,201804     ,214904,10945,2,-,-, 
20180330,TX     ,201804     ,214905,10945,2,-,-, 
20180330,TX     ,201804     ,214907,10945,4,-,-, 
20180330,TX     ,201804     ,214908,10945,2,-,-, 
20180330,TX     ,201804     ,215026,10946,2,-,-, 
20180330,TX     ,201804     ,215026,10946,2,-,-, 
20180330,TX     ,201804     ,215026,10946,2,-,-, 
20180330,TX     ,201804     ,215027,10946,2,-,-, 
20180330,TX     ,201804     ,215034,10946,2,-,-, 
20180330,TX     ,201804     ,215048,10946,6,-,-, 
20180330,TX     ,201804     ,215050,10946,2,-,-, 
20180330,TX     ,201804     ,215054,10946,2,-,-, 
20180330,TX     ,201804     ,215056,10946,2,-,-, 
20180330,TX     ,201804     ,215059,10946,2,-,-, 
20180330,TX     ,201804     ,215106,10946,4,-,-, 
20180330,TX     ,201804     ,215112,10945,2,-,-, 
20180330,TX     ,201804     ,215154,10946,4,-,-, 
20180330,TX     ,201804     ,215215,10946,2,-,-, 
20180330,TX     ,201804     ,215228,10946,2,-,-, 
20180330,TX     ,201804     ,215233,10946,6,-,-, 
20180330,TX     ,201804     ,215234,10946,6,-,-, 
20180330,TX     ,201804     ,215234,10946,2,-,-, 
20180330,TX     ,201804     ,215240,10946,6,-,-, 
20180330,TX     ,201804     ,215250,10946,20,-,-, 
20180330,TX     ,201804     ,215252,10946,4,-,-, 
20180330,TX     ,201804     ,215309,10946,2,-,-, 
20180330,TX     ,201804     ,215312,10946,2,-,-, 
20180330,TX     ,201804     ,215315,10946,2,-,-, 
20180330,TX     ,201804     ,215317,10946,10,-,-, 
20180330,TX     ,201804     ,215317,10946,4,-,-, 
20180330,TX     ,201804     ,215317,10946,2,-,-, 
20180330,TX     ,201804     ,215322,10946,4,-,-, 
20180330,TX     ,201804     ,215353,10945,2,-,-, 
20180330,TX     ,201804     ,215357,10945,2,-,-, 
20180330,TX     ,201804     ,215359,10945,2,-,-, 
20180330,TX     ,201804     ,215409,10945,2,-,-, 
20180330,TX     ,201804     ,215415,10945,2,-,-, 
20180330,TX     ,201804     ,215415,10945,2,-,-, 
20180330,TX     ,201804     ,215417,10945,2,-,-, 
20180330,TX     ,201804     ,215417,10945,2,-,-, 
20180330,TX     ,201804     ,215552,10944,2,-,-, 
20180330,TX     ,201804     ,215552,10944,2,-,-, 
20180330,TX     ,201804     ,215552,10944,2,-,-, 
20180330,TX     ,201804     ,215552,10944,2,-,-, 
20180330,TX     ,201804     ,215559,10944,2,-,-, 
20180330,TX     ,201804     ,215605,10944,2,-,-, 
20180330,TX     ,201804     ,215605,10944,2,-,-, 
20180330,TX     ,201804     ,215605,10944,2,-,-, 
20180330,TX     ,201804     ,215605,10944,2,-,-, 
20180330,TX     ,201804     ,215617,10944,4,-,-, 
20180330,TX     ,201804     ,215617,10944,6,-,-, 
20180330,TX     ,201804     ,215621,10944,2,-,-, 
20180330,TX     ,201804     ,215625,10944,6,-,-, 
20180330,TX     ,201804     ,215627,10944,2,-,-, 
20180330,TX     ,201804     ,215704,10944,2,-,-, 
20180330,TX     ,201804     ,215736,10944,2,-,-, 
20180330,TX     ,201804     ,215754,10944,2,-,-, 
20180330,TX     ,201804     ,215803,10944,14,-,-, 
20180330,TX     ,201804     ,215828,10944,2,-,-, 
20180330,TX     ,201804     ,215837,10944,20,-,-, 
20180330,TX     ,201804     ,215911,10944,2,-,-, 
20180330,TX     ,201804     ,215925,10944,2,-,-, 
20180330,TX     ,201804     ,220021,10944,2,-,-, 
20180330,TX     ,201804     ,220037,10944,2,-,-, 
20180330,TX     ,201804     ,220039,10944,2,-,-, 
20180330,TX     ,201804     ,220233,10944,2,-,-, 
20180330,TX     ,201804     ,220326,10943,2,-,-, 
20180330,TX     ,201804     ,220326,10943,4,-,-, 
20180330,TX     ,201804     ,220326,10943,2,-,-, 
20180330,TX     ,201804     ,220356,10943,2,-,-, 
20180330,TX     ,201804     ,220356,10943,2,-,-, 
20180330,TX     ,201804     ,220356,10943,2,-,-, 
20180330,TX     ,201804     ,220437,10943,2,-,-, 
20180330,TX     ,201804     ,220442,10944,2,-,-, 
20180330,TX     ,201804     ,220537,10944,2,-,-, 
20180330,TX     ,201804     ,220555,10944,2,-,-, 
20180330,TX     ,201804     ,220911,10944,10,-,-, 
20180330,TX     ,201804     ,220912,10943,2,-,-, 
20180330,TX     ,201804     ,220912,10943,2,-,-, 
20180330,TX     ,201804     ,220912,10943,2,-,-, 
20180330,TX     ,201804     ,221002,10943,2,-,-, 
20180330,TX     ,201804     ,221002,10943,2,-,-, 
20180330,TX     ,201804     ,221033,10943,2,-,-, 
20180330,TX     ,201804     ,221143,10943,2,-,-, 
20180330,TX     ,201804     ,221225,10943,4,-,-, 
20180330,TX     ,201804     ,221237,10943,2,-,-, 
20180330,TX     ,201804     ,221301,10943,2,-,-, 
20180330,TX     ,201804     ,221440,10944,30,-,-, 
20180330,TX     ,201804     ,221440,10945,54,-,-, 
20180330,TX     ,201804     ,221446,10944,2,-,-, 
20180330,TX     ,201804     ,221447,10944,2,-,-, 
20180330,TX     ,201804     ,221449,10944,2,-,-, 
20180330,TX     ,201804     ,221450,10944,2,-,-, 
20180330,TX     ,201804     ,221451,10944,2,-,-, 
20180330,TX     ,201804     ,221453,10944,2,-,-, 
20180330,TX     ,201804     ,221453,10944,2,-,-, 
20180330,TX     ,201804     ,221454,10944,6,-,-, 
20180330,TX     ,201804     ,221600,10945,2,-,-, 
20180330,TX     ,201804     ,221602,10944,2,-,-, 
20180330,TX     ,201804     ,221649,10945,6,-,-, 
20180330,TX     ,201804     ,221701,10945,2,-,-, 
20180330,TX     ,201804     ,221713,10945,2,-,-, 
20180330,TX     ,201804     ,221721,10945,4,-,-, 
20180330,TX     ,201804     ,221727,10945,2,-,-, 
20180330,TX     ,201804     ,221733,10945,2,-,-, 
20180330,TX     ,201804     ,221737,10945,2,-,-, 
20180330,TX     ,201804     ,221808,10945,2,-,-, 
20180330,TX     ,201804     ,221809,10945,2,-,-, 
20180330,TX     ,201804     ,221850,10945,2,-,-, 
20180330,TX     ,201804     ,221852,10946,2,-,-, 
20180330,TX     ,201804     ,221909,10946,2,-,-, 
20180330,TX     ,201804     ,221922,10946,2,-,-, 
20180330,TX     ,201804     ,221942,10946,2,-,-, 
20180330,TX     ,201804     ,221944,10946,6,-,-, 
20180330,TX     ,201804     ,221952,10946,2,-,-, 
20180330,TX     ,201804     ,221959,10946,2,-,-, 
20180330,TX     ,201804     ,221959,10946,2,-,-, 
20180330,TX     ,201804     ,222015,10946,2,-,-, 
20180330,TX     ,201804     ,222034,10946,2,-,-, 
20180330,TX     ,201804     ,222041,10945,2,-,-, 
20180330,TX     ,201804     ,222042,10946,2,-,-, 
20180330,TX     ,201804     ,222044,10946,4,-,-, 
20180330,TX     ,201804     ,222051,10946,2,-,-, 
20180330,TX     ,201804     ,222055,10946,2,-,-, 
20180330,TX     ,201804     ,222056,10946,2,-,-, 
20180330,TX     ,201804     ,222118,10946,2,-,-, 
20180330,TX     ,201804     ,222154,10946,2,-,-, 
20180330,TX     ,201804     ,222156,10947,2,-,-, 
20180330,TX     ,201804     ,222208,10947,68,-,-, 
20180330,TX     ,201804     ,222208,10947,2,-,-, 
20180330,TX     ,201804     ,222208,10947,14,-,-, 
20180330,TX     ,201804     ,222208,10948,2,-,-, 
20180330,TX     ,201804     ,222209,10948,2,-,-, 
20180330,TX     ,201804     ,222209,10948,2,-,-, 
20180330,TX     ,201804     ,222209,10948,2,-,-, 
20180330,TX     ,201804     ,222214,10947,2,-,-, 
20180330,TX     ,201804     ,222227,10947,2,-,-, 
20180330,TX     ,201804     ,222228,10947,2,-,-, 
20180330,TX     ,201804     ,222230,10947,6,-,-, 
20180330,TX     ,201804     ,222245,10946,2,-,-, 
20180330,TX     ,201804     ,222248,10947,2,-,-, 
20180330,TX     ,201804     ,222249,10947,8,-,-, 
20180330,TX     ,201804     ,222258,10947,2,-,-, 
20180330,TX     ,201804     ,222300,10947,2,-,-, 
20180330,TX     ,201804     ,222302,10946,2,-,-, 
20180330,TX     ,201804     ,222304,10947,2,-,-, 
20180330,TX     ,201804     ,222307,10947,2,-,-, 
20180330,TX     ,201804     ,222317,10948,2,-,-, 
20180330,TX     ,201804     ,222339,10947,2,-,-, 
20180330,TX     ,201804     ,222401,10948,2,-,-, 
20180330,TX     ,201804     ,222402,10947,2,-,-, 
20180330,TX     ,201804     ,222425,10947,2,-,-, 
20180330,TX     ,201804     ,222456,10947,2,-,-, 
20180330,TX     ,201804     ,222528,10946,2,-,-, 
20180330,TX     ,201804     ,222528,10946,8,-,-, 
20180330,TX     ,201804     ,222533,10946,2,-,-, 
20180330,TX     ,201804     ,222628,10946,2,-,-, 
20180330,TX     ,201804     ,222636,10946,2,-,-, 
20180330,TX     ,201804     ,222637,10946,2,-,-, 
20180330,TX     ,201804     ,222640,10946,2,-,-, 
20180330,TX     ,201804     ,222651,10946,2,-,-, 
20180330,TX     ,201804     ,222704,10946,2,-,-, 
20180330,TX     ,201804     ,222726,10946,4,-,-, 
20180330,TX     ,201804     ,222726,10946,2,-,-, 
20180330,TX     ,201804     ,222726,10946,2,-,-, 
20180330,TX     ,201804     ,222726,10946,2,-,-, 
20180330,TX     ,201804     ,222726,10946,2,-,-, 
20180330,TX     ,201804     ,222726,10945,2,-,-, 
20180330,TX     ,201804     ,222741,10945,2,-,-, 
20180330,TX     ,201804     ,222741,10945,2,-,-, 
20180330,TX     ,201804     ,222741,10945,2,-,-, 
20180330,TX     ,201804     ,222741,10945,2,-,-, 
20180330,TX     ,201804     ,222741,10945,10,-,-, 
20180330,TX     ,201804     ,222741,10945,42,-,-, 
20180330,TX     ,201804     ,222759,10945,2,-,-, 
20180330,TX     ,201804     ,222815,10945,10,-,-, 
20180330,TX     ,201804     ,222817,10945,10,-,-, 
20180330,TX     ,201804     ,222821,10945,2,-,-, 
20180330,TX     ,201804     ,222834,10945,2,-,-, 
20180330,TX     ,201804     ,222856,10945,4,-,-, 
20180330,TX     ,201804     ,222858,10945,2,-,-, 
20180330,TX     ,201804     ,222910,10946,2,-,-, 
20180330,TX     ,201804     ,222953,10946,2,-,-, 
20180330,TX     ,201804     ,223008,10945,4,-,-, 
20180330,TX     ,201804     ,223017,10945,2,-,-, 
20180330,TX     ,201804     ,223025,10946,4,-,-, 
20180330,TX     ,201804     ,223025,10946,4,-,-, 
20180330,TX     ,201804     ,223025,10946,2,-,-, 
20180330,TX     ,201804     ,223104,10946,2,-,-, 
20180330,TX     ,201804     ,223110,10945,2,-,-, 
20180330,TX     ,201804     ,223122,10946,2,-,-, 
20180330,TX     ,201804     ,223218,10945,4,-,-, 
20180330,TX     ,201804     ,223242,10946,2,-,-, 
20180330,TX     ,201804     ,223251,10945,2,-,-, 
20180330,TX     ,201804     ,223324,10945,4,-,-, 
20180330,TX     ,201804     ,223336,10945,2,-,-, 
20180330,TX     ,201804     ,223336,10945,2,-,-, 
20180330,TX     ,201804     ,223336,10945,2,-,-, 
20180330,TX     ,201804     ,223336,10945,2,-,-, 
20180330,TX     ,201804     ,223336,10945,2,-,-, 
20180330,TX     ,201804     ,223336,10945,2,-,-, 
20180330,TX     ,201804     ,223336,10945,2,-,-, 
20180330,TX     ,201804     ,223336,10945,2,-,-, 
20180330,TX     ,201804     ,223336,10945,2,-,-, 
20180330,TX     ,201804     ,223407,10945,2,-,-, 
20180330,TX     ,201804     ,223410,10945,2,-,-, 
20180330,TX     ,201804     ,223430,10944,2,-,-, 
20180330,TX     ,201804     ,223435,10945,2,-,-, 
20180330,TX     ,201804     ,223439,10945,2,-,-, 
20180330,TX     ,201804     ,223455,10945,2,-,-, 
20180330,TX     ,201804     ,223520,10945,2,-,-, 
20180330,TX     ,201804     ,223553,10945,2,-,-, 
20180330,TX     ,201804     ,223559,10945,2,-,-, 
20180330,TX     ,201804     ,223607,10945,2,-,-, 
20180330,TX     ,201804     ,223612,10945,2,-,-, 
20180330,TX     ,201804     ,223641,10945,2,-,-, 
20180330,TX     ,201804     ,223700,10945,2,-,-, 
20180330,TX     ,201804     ,223728,10945,4,-,-, 
20180330,TX     ,201804     ,223728,10945,8,-,-, 
20180330,TX     ,201804     ,223813,10945,2,-,-, 
20180330,TX     ,201804     ,223813,10945,2,-,-, 
20180330,TX     ,201804     ,223813,10945,2,-,-, 
20180330,TX     ,201804     ,223820,10945,2,-,-, 
20180330,TX     ,201804     ,223850,10945,4,-,-, 
20180330,TX     ,201804     ,223911,10944,2,-,-, 
20180330,TX     ,201804     ,223911,10944,2,-,-, 
20180330,TX     ,201804     ,224025,10944,2,-,-, 
20180330,TX     ,201804     ,224025,10944,2,-,-, 
20180330,TX     ,201804     ,224050,10944,2,-,-, 
20180330,TX     ,201804     ,224054,10944,2,-,-, 
20180330,TX     ,201804     ,224142,10944,2,-,-, 
20180330,TX     ,201804     ,224142,10944,2,-,-, 
20180330,TX     ,201804     ,224142,10944,2,-,-, 
20180330,TX     ,201804     ,224151,10944,2,-,-, 
20180330,TX     ,201804     ,224151,10944,6,-,-, 
20180330,TX     ,201804     ,224151,10944,2,-,-, 
20180330,TX     ,201804     ,224152,10944,2,-,-, 
20180330,TX     ,201804     ,224211,10944,2,-,-, 
20180330,TX     ,201804     ,224217,10944,2,-,-, 
20180330,TX     ,201804     ,224222,10944,2,-,-, 
20180330,TX     ,201804     ,224225,10944,2,-,-, 
20180330,TX     ,201804     ,224244,10944,2,-,-, 
20180330,TX     ,201804     ,224305,10944,2,-,-, 
20180330,TX     ,201804     ,224317,10944,2,-,-, 
20180330,TX     ,201804     ,224331,10944,2,-,-, 
